,mol,Eafw,Earev,dErxn,ETS,ERt,EPr,enan,HRt,HPr,HTS,Hafw,dH,rxn_smiles
136,2bMebp4,10.09788246,21.52922254,-11.43134009,-1917587.261286625,-1917597.359161453,-1917608.790492906,R,-1917259.3106505184,-1917269.3263216668,-1917249.2855667344,10.025083784013988,-10.015671148896217,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
137,2bMebp5,10.06838951,21.85301743,-11.78462792,-1917589.95643778,-1917600.024819685,-1917611.809438705,R,-1917261.8966151068,-1917272.212863067,-1917251.816310531,10.080304576084018,-10.31624795985408,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
138,2bMebp1,8.668415873999999,10.38779183,-1.719375959,-1917591.4103761332,-1917600.0787854597,-1917601.798160119,S,-1917261.7535430554,-1917262.5460869216,-1917253.42336108,8.33018197515048,-0.7925438666716218,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
139,2bMebp2,6.340355725,18.8704649,-12.53010918,-1917593.1052779418,-1917599.4456288784,-1917611.9757285903,S,-1917261.213885315,-1917272.186507689,-1917255.014723904,6.199161411030217,-10.972622374072671,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
140,2bMebp3,8.199666297,20.73416804,-12.53450174,-1917592.773325681,-1917600.9729857843,-1917613.507478059,S,-1917262.861723949,-1917273.7697128963,-1917254.6206482518,8.241075696889311,-10.907988947350534,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
141,2bMebp4,9.740829565,22.00738476,-12.2665552,-1917587.317762435,-1917597.058584642,-1917609.3251305744,S,-1917259.1820111729,-1917269.7881682909,-1917249.21905078,9.962960392935203,-10.606157118221745,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
142,2bMebp5,9.863821422000001,13.78073556,-3.916914137,-1917588.523834733,-1917598.387648704,-1917602.3045598825,S,-1917260.305879792,-1917262.9056495791,-1917250.501051667,9.804828125052154,-2.5997697871644045,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
143,2bbp1,8.676573497,14.05244716,-5.375873663999998,-1868262.8174445492,-1868271.4940114918,-1868276.869881095,S,-1867968.2320894809,-1867972.5361737118,-1867959.7814257785,8.450663702795282,-4.30408423114568,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
144,2bbp2,6.5587290220000005,17.88213748,-11.32340846,-1868264.265735321,-1868270.824459389,-1868282.1478592944,S,-1867967.689294196,-1867977.391210845,-1867961.263602036,6.425692160148174,-9.701916648773476,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
145,2bbp3,8.252377093,18.63452134,-10.38214425,-1868264.0228893382,-1868272.2752601968,-1868282.657396602,S,-1867968.9267419442,-1867977.8442723432,-1867960.99126313,7.935478814179077,-8.917530398815869,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
146,2bbp4,9.587717253,21.45831397,-11.87059672,-1868258.9363013841,-1868268.524011395,-1868280.394599148,S,-1867965.470422372,-1867975.8688740109,-1867955.8099213168,9.660501054953784,-10.398451639106497,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
147,2bbp5,9.62725035,14.0750375,-4.447787152,-1868259.923373041,-1868269.5506161188,-1868273.9983999112,S,-1867966.3840754759,-1867969.600059101,-1867956.7292220024,9.654853473650293,-3.215983625268564,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
148,2cbp1,8.311990493,13.84034896,-5.528358466,-2320566.959144724,-2320575.271128938,-2320580.799483228,R,-2320273.6062173317,-2320278.3727756958,-2320265.8527161283,7.7535012033768,-4.766558364033699,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
149,2cbp2,6.2261490010000005,15.37398211,-9.147833112,-2320570.302512676,-2320576.528656974,-2320585.6764831757,R,-2320275.337514663,-2320283.0941534117,-2320269.0316767218,6.305837941356003,-7.756638749036938,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
150,2cbp3,13.5717749,23.07666091,-9.504886003,-2320561.2544604056,-2320574.826225057,-2320584.3311038804,R,-2320273.337015971,-2320281.620134771,-2320260.238393105,13.098622865974903,-8.283118799794465,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
151,2cbp4,9.292160291,21.20668267,-11.91452238,-2320562.588544539,-2320571.880697811,-2320583.795211194,R,-2320270.581623952,-2320281.472670156,-2320261.45889811,9.122725842054932,-10.891046204138545,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
152,2cbp5,10.35955391,22.60289125,-12.24333735,-2320564.882089934,-2320575.2416360155,-2320587.484964114,R,-2320273.9231093773,-2320284.917067057,-2320263.802016716,10.12109266128391,-10.993957679718733,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
153,2cMebp1,8.365956307000001,11.15586343,-2.789907121,-2369896.382898224,-2369904.748848212,-2369907.5387532264,R,-2369568.74413409,-2369570.420210629,-2369560.4145796243,8.329554465599356,-1.6760765393264592,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
154,2cMebp2,6.118844881,15.44991076,-9.331065877999999,-2369899.8555330303,-2369905.974373289,-2369915.305432119,R,-2369570.022997432,-2369577.906392999,-2369563.821325985,6.201671446673572,-7.883395567070693,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
155,2cMebp3,13.25300009,23.7255057,-10.47250561,-2369890.858936497,-2369904.111926577,-2369914.5844242782,R,-2369567.9478251687,-2369576.761816583,-2369555.0669479263,12.880877242423596,-8.813991414383056,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
156,2cMebp4,9.4848057,21.46458907,-11.97978337,-2369891.967117391,-2369901.4519159263,-2369913.431690245,R,-2369565.415198845,-2369576.0426912685,-2369555.931027819,9.484171025920661,-10.627492423634976,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
157,2cMebp5,10.38528179,22.31737444,-11.93209265,-2369894.4476604685,-2369904.832934418,-2369916.7650180534,R,-2369568.724053802,-2369579.252399804,-2369558.744150666,9.979903135914356,-10.528346002101898,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
158,2cMebp1,8.67343595,10.85089382,-2.177457875,-2369896.241708699,-2369904.915138097,-2369907.092594327,S,-2369568.7466441263,-2369569.510950088,-2369560.3631238863,8.383520239964128,-0.7643059617839754,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
159,2cMebp2,6.116334843,17.80558132,-11.68924648,-2369898.2497374993,-2369904.366067722,-2369916.0553053743,S,-2369568.548978791,-2369578.3218039568,-2369562.2506709583,6.298307833261787,-9.77282516565174,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
160,2cMebp3,7.81374797,20.14305412,-12.32930615,-2369897.064372998,-2369904.878115066,-2369917.2074118983,S,-2369568.572824133,-2369579.5322688185,-2369560.847560834,7.725263298954816,-10.959444685373457,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
161,2cMebp4,9.835583496,21.43509612,-11.59951263,-2369892.171685325,-2369902.0072613917,-2369913.6067652563,S,-2369566.09604611,-2369576.230943969,-2369556.1374782803,9.958567829802632,-10.134897858835755,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
162,2cMebp5,12.58093744,21.0956135,-8.514676052999999,-2369890.557104668,-2369903.138032609,-2369911.6527022305,S,-2369567.0950404373,-2369574.002032001,-2369554.679147364,12.415893073659392,-6.906991563271731,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
163,2cbp1,8.721754179,13.17518892,-4.453434737,-2320566.775284587,-2320575.497032178,-2320579.950463551,S,-2320274.3121649567,-2320277.6411002018,-2320265.8113005343,8.500864422880111,-3.3289352455176413,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
164,2cbp2,6.281369835,16.93083312,-10.64946328,-2320568.673499312,-2320574.9548644023,-2320585.6043196414,S,-2320273.8496908243,-2320282.9052732037,-2320267.574600824,6.275090000126512,-9.055582378990946,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
165,2cbp3,7.941759902999999,19.90460052,-11.96284061,-2320567.552140729,-2320575.493894633,-2320587.4567262093,S,-2320274.224941206,-2320284.696811398,-2320266.29071741,7.934223796240985,-10.471870191860942,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
166,2cbp4,9.743339602999999,21.29076894,-11.54742934,-2320562.8677860443,-2320572.611118287,-2320584.158538905,S,-2320271.590658424,-2320281.618879753,-2320261.872426541,9.718231882434338,-10.028221329208463,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
167,2cbp5,12.5978802,23.00449732,-10.40661712,-2320560.871679915,-2320573.469550599,-2320583.876159855,S,-2320272.353709368,-2320281.091772193,-2320259.8612601957,12.492449171841145,-8.73806282505393,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
168,2dbp1,8.429962274,11.74885988,-3.3188976080000003,-1793070.16409715,-1793078.5940530559,-1793081.9129481572,R,-1792730.75702923,-1792732.96586091,-1792722.6000397392,8.156989491079003,-2.2088316800072794,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
