rxn_smiles,dE0
[C@@:1]1([C:3]([H:8])([H:10])[H:12])([C:11](=[O:4])[H:5])[N:2]([H:9])[C:6]1([H:7])[H:13]>>[C-:5]#[O+:6].[C:1]([C:2]([C:3]([H:10])([H:11])[H:13])=[N:4][H:12])([H:7])([H:8])[H:9],75.79605
[C@@:1]1([C:3]([H:8])([H:10])[H:12])([C:11](=[O:4])[H:5])[N:2]([H:9])[C:6]1([H:7])[H:13]>>[C:1]([H:7])([H:8])([H:9])[H:11].[C:2]1([C:5](=[O:6])[H:13])=[C:3]([H:10])[N:4]1[H:12],129.23209
[C@@:1]1([C:3]([H:8])([H:10])[H:12])([C:11](=[O:4])[H:5])[N:2]([H:9])[C:6]1([H:7])[H:13]>>[C:1]([O:6]/[C:5](=[C:2]1/[C:3]([H:10])([H:11])[N:4]1[H:12])[H:13])([H:7])([H:8])[H:9],106.41638
[C@@:1]1([C:3]([H:8])([H:10])[H:12])([C:11](=[O:4])[H:5])[N:2]([H:9])[C:6]1([H:7])[H:13]>>[C:1]([C:2][N:4]([C:3]([C:5](=[O:6])[H:13])([H:10])[H:11])[H:12])([H:7])([H:8])[H:9],75.24691999999997
[C@@:1]1([C:3]([H:8])([H:10])[H:12])([C:11](=[O:4])[H:5])[N:2]([H:9])[C:6]1([H:7])[H:13]>>[C:1]([C:2]1=[C:5]([H:13])[O:6][N:4]([H:12])[C:3]1([H:10])[H:11])([H:7])([H:8])[H:9],59.13626
[C@@:1]1([C:3]([H:8])([H:10])[H:12])([C:11](=[O:4])[H:5])[N:2]([H:9])[C:6]1([H:7])[H:13]>>[C:1]([C@@:2]1([C:5]([O:6][H:12])([H:10])[H:13])[C:3]([H:11])=[N:4]1)([H:7])([H:8])[H:9],79.50948000000002
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]=[C:2]([C:3]([C:4]([C:5]([C:6][H:14])([H:11])[H:12])([H:9])[H:10])([H:8])[H:13])[H:7],81.73065
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1](/[C:2](=[C:3](\[C:4]([C:5](=[C:6]([H:13])[H:14])[H:12])([H:9])[H:10])[H:8])[H:7])[H:11],59.07306
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[C:3]1([H:8])=[C:6]([H:14])[C:5]([H:11])([H:12])[C:4]1([H:9])[H:10].[H:7][H:13].[O+:1]#[C-:2],72.55881
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]=[C:2]([C@:3]([C:4][H:9])([C:6]([C:5]([H:10])([H:11])[H:12])([H:13])[H:14])[H:8])[H:7],80.31416999999998
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[C:4](=[C:5]([H:11])[H:12])([H:9])[H:10].[O:1]=[C:2]([C:3](=[C:6]([H:13])[H:14])[H:8])[H:7],74.14901
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[H:8][H:14].[O:1]=[C:2]([C:3]1=[C:6]([H:13])[C:5]([H:11])([H:12])[C:4]1([H:9])[H:10])[H:7],101.32417
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]1[C:2]([H:7])=[C:3]([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],65.63636
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[H:7][H:8].[O:1]=[C:2]=[C:3]1[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],78.59985
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1](/[C:2](=[C:3](\[C:6]1([H:14])[C:4]([H:9])([H:10])[C:5]1([H:11])[H:12])[H:8])[H:7])[H:13],82.68433
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]1[C:2]([H:7])([H:8])[C:3]12[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14],76.04471
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O+:1](=[C-:2][H:7])[C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],108.67569
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O-:1][C:2](=[C+:3][C:4]([C:5]([C:6]([H:8])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:7],71.15231
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]([C:2](=[C:3]1[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7])[H:8],70.25519
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]([C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],78.65156999999998
[C:1]1([H:8])([H:13])[C:6]([C:5]([H:2])=[O:12])([H:11])[C:4]([H:9])([H:14])[C:10]1([H:3])[H:7]>>[O:1]=[C:2]([C@:3]([C:4]([H:9])([H:10])[H:12])([C:6]([C:5][H:11])([H:13])[H:14])[H:8])[H:7],80.9285
[C:1]([C:5]([H:8])([H:10])[H:12])#[C:11][C@:6]1([H:3])[N:2]([H:9])[C:4]1([H:7])[H:13]>>[C:1](=[C:2]=[C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])[H:7])([H:8])[H:9],77.64891
[C:1]([C:5]([H:8])([H:10])[H:12])#[C:11][C@:6]1([H:3])[N:2]([H:9])[C:4]1([H:7])[H:13]>>[C:1]([C:2]1=[C:3]=[C:4]([H:10])[N:6]([H:13])[C:5]1([H:11])[H:12])([H:7])([H:8])[H:9],72.68025
[C:1]([C:5]([H:8])([H:10])[H:12])#[C:11][C@:6]1([H:3])[N:2]([H:9])[C:4]1([H:7])[H:13]>>[C:1]([C:2](=[C:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])([H:7])([H:8])[H:9],56.40593000000001
[C:1]([C:5]([H:8])([H:10])[H:12])#[C:11][C@:6]1([H:3])[N:2]([H:9])[C:4]1([H:7])[H:13]>>[C+:1]([C:2](=[C-:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])[H:7])([H:8])[H:9],77.64115
[C:1]([C:5]([H:8])([H:10])[H:12])#[C:11][C@:6]1([H:3])[N:2]([H:9])[C:4]1([H:7])[H:13]>>[C:1]([C:2](=[C:3]=[C:4]1[C:5]([H:11])([H:12])[N:6]1[H:13])[H:10])([H:7])([H:8])[H:9],88.32149
[C:1]([C:5]([H:8])([H:10])[H:12])#[C:11][C@:6]1([H:3])[N:2]([H:9])[C:4]1([H:7])[H:13]>>[C:1]([C:2](=[C-:3][C@@:4]1([H:10])[C+:5]([H:11])[N:6]1[H:13])[H:12])([H:7])([H:8])[H:9],117.82465
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[C:3](=[C:4]=[N:5][H:6])([H:7])[H:8].[O+:1]#[C-:2],49.24416
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]=[C:4]1[C:3]([H:7])([H:8])[C:2]([H:6])=[N:5]1,139.50471000000002
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]([C:2](=[C:3]([H:7])[H:8])[H:6])[C:4]#[N:5],87.20113
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O+:1](=[C-:2][H:6])[C:4]1=[N:5][C:3]1([H:7])[H:8],122.95273
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]1[C@@:2]([C:4]#[N:5])([H:6])[C:3]1([H:7])[H:8],90.90331
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]([C:2][C:3]([C:4]#[N:5])([H:7])[H:8])[H:6],79.83345
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]=[C:2]([N:5]=[C:4]=[C:3]([H:7])[H:8])[H:6],63.1155
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]=[C:2]([C:3]([H:6])([H:7])[H:8])[C:4]#[N:5],91.59831
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1]=[C:2]([C:3]([N+:5]#[C-:4])([H:7])[H:8])[H:6],59.18848000000001
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[O:1](/[C:2](=[C:3](/[C:4]#[N:5])[H:7])[H:6])[H:8],60.39986
[H:1][C:7]([C:2](=[O:5])[H:8])([C:3]#[N:4])[H:6]>>[C:4](#[N:5])[H:6].[O:1]=[C:2]=[C:3]([H:7])[H:8],75.84836
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C:1](#[C:2][C:3]1=[C:4]([H:10])[O:5][C:6]1([H:11])[H:12])[H:7].[H:8][H:9],108.81474
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C:1]1([H:7])=[C:2]2[C@:3]([H:8])([C:4]([H:9])([H:10])[O:5]1)[C:6]2([H:11])[H:12],88.71642
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C:1](#[C:2][C:3](=[C:6]([H:11])[H:12])[H:8])[H:7].[C:4](=[O:5])([H:9])[H:10],57.58629000000001
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C-:1](=[C:2]([C+:3]1[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12])[H:8])[H:7],77.92256
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C:1](#[C:2][C:3]1([H:8])[C-:4]([H:9])[O+:5]=[C:6]1[H:12])[H:7].[H:10][H:11],86.60502
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C:1](=[C:2]=[C:3]1[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12])([H:7])[H:8],84.88639
[H:1][C:10]#[C:6][C:5]1([H:4])[C:8]([H:3])([H:7])[O:2][C:11]1([H:9])[H:12]>>[C:1](#[C:2][C@:3]([C:4][H:9])([C:6]([O:5][H:10])([H:11])[H:12])[H:8])[H:7],75.09734
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N:4]([H:12])[C@:6]2([C:5][H:11])[H:13],58.98251
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:4]2[C@:3]1([H:10])[C:5]2([H:11])[H:12],27.108220000000006
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]([C@:3]1([H:10])[C:2][C@@:6]2([H:13])[N:4]1[C:5]2([H:11])[H:12])([H:7])([H:8])[H:9],60.87999
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N+:4]([C-:5]([H:11])[H:12])=[C:6]2[H:13],42.98719000000001
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1](=[C:3]([N:4]1[C:5]([H:11])([H:12])[C@:6]1([C:2][H:9])[H:13])[H:10])([H:7])[H:8],56.74885
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[C:5]([H:11])([H:12])[N:4]=[C:3]1[H:10],30.971290000000003
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:6]2([N:4]=[C:5]([H:11])[H:12])[H:13],60.83245
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N+:4]1([H:12])[C-:5]([H:11])[C@@:6]21[H:13],58.99002
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N+:4]([C-:5]([H:11])[H:12])=[C:3]1[H:10],27.17695
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C+:2]([H:9])[C:5]([H:11])([H:12])[C@:6]2([H:13])[C@@:3]1([H:10])[N-:4]2,63.95907
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2][C@@:6]2([H:13])[N:4]([C:3]1([H:9])[H:10])[C:5]2([H:11])[H:12],55.30537
[C@@:1]12([H:12])[C@:2]3([H:9])[C:4]([H:7])([H:13])[N:6]3[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]([C@@:2]1([H:9])[C:3]([H:7])([H:10])[N:4]2[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:8],58.53561
[N:1]([H:9])([C:10]([N:2]([C:5]([H:3])([H:4])[H:8])[H:7])=[O:6])[H:11]>>[C:1](/[N:2]=[C:3](/[O:4][H:9])[N:5]([H:10])[H:11])([H:6])([H:7])[H:8],43.21498
[N:1]([H:9])([C:10]([N:2]([C:5]([H:3])([H:4])[H:8])[H:7])=[O:6])[H:11]>>[C:1]([O:4][C:3](=[N:2][H:9])[N:5]([H:10])[H:11])([H:6])([H:7])[H:8],75.63158
[N:1]([H:9])([C:10]([N:2]([C:5]([H:3])([H:4])[H:8])[H:7])=[O:6])[H:11]>>[C:1]([N:2](/[C:3]([O:4][H:11])=[N:5]\[H:10])[H:9])([H:6])([H:7])[H:8],44.1551
[H:1][C:2](=[O:4])[C:5]([H:3])([H:6])[H:7]>>[C:1](=[C:2]=[O:3])([H:4])[H:6].[H:5][H:7],81.17099
[H:1][C:2](=[O:4])[C:5]([H:3])([H:6])[H:7]>>[C:1](=[C:2]([O:3][H:5])[H:7])([H:4])[H:6],66.95109000000001
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[C:4]([H:11])[H:12].[O:1]([C:2](/[C:3](=[C:5](\[O:6][H:14])[H:13])[H:10])([H:8])[H:9])[H:7],102.04356
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[H:13][H:14].[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]1=[O:6])([H:8])[H:9])[H:7],91.25712
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[H:8][H:14].[O:1](/[C:2](=[C:3](/[C:4]([C:5](=[O:6])[H:13])([H:11])[H:12])[H:10])[H:9])[H:7],56.60094
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C:3]([C:4]([C:5][O:6][H:14])([H:11])[H:12])([H:10])[H:13])([H:8])[H:9])[H:7],55.1441
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5][O:6][H:14])[H:10])([H:8])[H:9])[H:7],60.70425
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C:3](/[C:4](=[C:5](/[O:6][H:14])[H:13])[H:11])([H:10])[H:12])([H:8])[H:9])[H:7],66.53405
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[C:2](=[C:3]1[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:8])[H:9].[O:1]([H:7])[H:10],74.58152
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C:3][C@@:5]([C:4]([H:10])([H:11])[H:12])([O:6][H:14])[H:13])([H:8])[H:9])[H:7],69.39121
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:5]([C:4]([C:3](=[C:2]([H:8])[H:9])[H:10])([H:11])[H:12])([O:6][H:14])[H:13])[H:7],68.21363000000001
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[C:2](=[C:3]([C:4]([C:5](=[O:6])[H:13])([H:11])[H:12])[H:10])([H:8])[H:9].[O:1]([H:7])[H:14],39.17719
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:4]([C@:5]([C:3](=[C:2]([H:8])[H:9])[H:10])([O:6][H:14])[H:13])([H:11])[H:12])[H:7],74.46356999999998
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]1)([H:8])[H:9])[H:7].[O:6]([H:13])[H:14],79.69339000000002
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C:3]1([H:10])[C:4]([H:12])=[C:5]1[H:13])([H:8])[H:9])[H:11].[O:6]([H:7])[H:14],66.36935
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]([C:2]([C@@:3]([C:4]([H:11])([H:12])[H:14])([C:5](=[O:6])[H:13])[H:10])([H:8])[H:9])[H:7],66.05428
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[O:1]1[C:2]([H:8])([H:9])[C@:3]1([C:5](=[C:4]([H:11])[H:12])[H:13])[H:10].[O:6]([H:7])[H:14],69.00546999999999
[C:1]1([H:3])([H:7])[C@@:6]([C:5]([H:8])([H:11])[O:12][H:2])([H:13])[C@@:10]1([O:4][H:9])[H:14]>>[C:3]1([H:10])=[C:5]([H:13])[C:4]1([H:11])[H:12].[O:1]=[C:2]([H:8])[H:9].[O:6]([H:7])[H:14],75.27679
[o:1]1[c:6]([H:9])[c:2]([C:5]([H:4])([H:7])[H:10])[n:3][n:8]1>>[C:1]([C:2]1([C:3](=[O:4])[H:10])[N:5]=[N:6]1)([H:7])([H:8])[H:9],35.11497
[o:1]1[c:6]([H:9])[c:2]([C:5]([H:4])([H:7])[H:10])[n:3][n:8]1>>[C:1]([N+:6]1=[C:2]=[C:3]([H:10])[O:4][N-:5]1)([H:7])([H:8])[H:9],114.25507
[o:1]1[c:6]([H:9])[c:2]([C:5]([H:4])([H:7])[H:10])[n:3][n:8]1>>[C:1]([C-:2]([C:3][O:4][H:10])[N+:6]#[N:5])([H:7])([H:8])[H:9],65.91651999999999
[o:1]1[c:6]([H:9])[c:2]([C:5]([H:4])([H:7])[H:10])[n:3][n:8]1>>[C:1]([C:2]#[C:3][H:10])([H:7])([H:8])[H:9].[O:4]=[N+:5]=[N-:6],66.03674000000001
[O:1]([C:5]([H:8])([H:10])[H:12])[C:11]([C:4]([N:2]([H:9])[H:13])([H:3])[H:7])=[O:6]>>[C-:3]#[O+:4].[C:1]([O:2][H:13])([H:7])([H:8])[H:9].[C:5](=[N:6][H:12])([H:10])[H:11],70.43648
[O:1]([C:5]([H:8])([H:10])[H:12])[C:11]([C:4]([N:2]([H:9])[H:13])([H:3])[H:7])=[O:6]>>[C:1]([O:2]/[C:3]([O:4][H:10])=[C:5](\[N:6]([H:12])[H:13])[H:11])([H:7])([H:8])[H:9],72.25924
[O:1]([C:5]([H:8])([H:10])[H:12])[C:11]([C:4]([N:2]([H:9])[H:13])([H:3])[H:7])=[O:6]>>[C:1]([O:2][C@@:3]1([O:4][H:13])[C:5]([H:10])([H:11])[N:6]1[H:12])([H:7])([H:8])[H:9],67.68030999999999
[O:1]([C:5]([H:8])([H:10])[H:12])[C:11]([C:4]([N:2]([H:9])[H:13])([H:3])[H:7])=[O:6]>>[C:1]([O:2][C:3]([O-:4])=[C:5]([N+:6]([H:10])([H:12])[H:13])[H:11])([H:7])([H:8])[H:9],66.70018
[O:1]([C:5]([H:8])([H:10])[H:12])[C:11]([C:4]([N:2]([H:9])[H:13])([H:3])[H:7])=[O:6]>>[C:1]([O+:2]=[C-:3][O:4][H:12])([H:7])([H:8])[H:9].[C:5](=[N:6][H:13])([H:10])[H:11],67.36206999999999
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C:2]([N:3]([C-:4]=[C:5]=[C+:6][H:13])[H:11])([H:10])[H:12])([H:7])([H:8])[H:9],71.05089
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C+:2]1[N:3]([H:11])[C@:4]1([C-:5]=[C:6]([H:10])[H:13])[H:12])([H:7])([H:8])[H:9],115.72496
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1](/[C:2](=[N:3]/[C:4]([C:5]#[C:6][H:13])([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],67.44541
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C-:2]1[N+:3]([H:10])([H:11])[C@:4]1([C:5]#[C:6][H:13])[H:12])([H:7])([H:8])[H:9],63.90732
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C@@:2]1([H:10])[N:3]([H:11])[C:4]1=[C:5]=[C:6]([H:12])[H:13])([H:7])([H:8])[H:9],87.29975999999998
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C@@:2]1([H:10])[N:3]([H:11])/[C:4]1=[C:5](\[C:6][H:13])[H:12])([H:7])([H:8])[H:9],83.15739
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C@@:2]1([H:10])[N+:3]([H:11])([H:12])[C-:4]1[C:5]#[C:6][H:13])([H:7])([H:8])[H:9],58.14914
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1](=[C:2]([N:3]([C:4](=[C:5]=[C:6]([H:9])[H:13])[H:12])[H:11])[H:10])([H:7])[H:8],41.47456
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1](=[C:2]([N:3]([C:4]1([H:12])[C:5]([H:9])=[C:6]1[H:13])[H:11])[H:10])([H:7])[H:8],73.92544000000002
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1]([C-:2]([N:3]([C:4](=[C:5]=[C+:6][H:13])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],40.13731
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C@@:6]([C:4]#[C:2][H:9])([H:13])[N:11]1[H:7]>>[C:1](=[C:2]([H:9])[H:10])([H:7])[H:8].[N:3](=[C:4](\[C:5]#[C:6][H:13])[H:12])\[H:11],81.04117
[O:1]([C:6]([H:3])([C@@:5]1([C:12]([H:2])([H:8])[H:11])[N:4]([H:9])[C:10]1([H:14])[H:15])[H:13])[H:7]>>[C:1]([C:5]([N:6]([C:2][C:3]([O:4][H:12])([H:10])[H:11])[H:15])([H:13])[H:14])([H:7])([H:8])[H:9],97.1552
[O:1]([C:6]([H:3])([C@@:5]1([C:12]([H:2])([H:8])[H:11])[N:4]([H:9])[C:10]1([H:14])[H:15])[H:13])[H:7]>>[C:1]([C-:2]1[C:5]([H:13])([H:14])[N+:6]1([C:3]([O:4][H:12])([H:10])[H:11])[H:15])([H:7])([H:8])[H:9],102.22106
