rxn_smiles,dE0
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:3](=[C:2]=[N:6][C:5](=[N:4][H:11])[H:12])[H:10])([H:7])([H:8])[H:9],102.86162
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[N:6][C:5]([H:11])([H:12])[N:4]=[C:3]1[H:10])([H:7])([H:8])[H:9],46.19622
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[N:6][C:5]([H:12])=[N:4][C:3]1([H:10])[H:11])([H:7])([H:8])[H:9],47.01669
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](/[C:3](=[N:4]/[H:11])[H:10])=[N+:6]=[C-:5][H:12])([H:7])([H:8])[H:9],65.693
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[n:6]1)([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C:3]([H:7])([H:10])[N:4]([H:11])[C:5]([H:12])=[N:6]1)([H:8])[H:9],93.11135
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:3]([H:10])[N:6]1/[C:5](=[N:4]/[H:11])[H:12])([H:7])([H:8])[H:9],100.54837
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[C:5]([H:12])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:13])[H:16],77.93183
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:12])[H:16],72.17034
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:4][H:13])([H:7])([H:8])[H:9].[C:2](=[C:3]([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11],109.24002
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:4][H:13])([H:10])[H:11])([H:7])([H:8])[H:9].[C:3]([C:5]([O:6][H:16])([H:14])[H:15])[H:12],121.77632
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:5](=[O:6])[H:15])([H:12])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9].[O:4]([H:13])[H:16],67.56586
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[C:5]([O:6][H:16])([H:14])[H:15])[H:12])[H:11])([H:7])([H:8])[H:9].[O:4]([H:10])[H:13],68.80476999999999
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[O:4][C:5]1([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:13])[H:16],71.43377
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[C:3]([O:4][H:8])([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13],114.9577
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[H:14][H:16],86.98033000000002
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[H:12][H:16],71.84876
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[O:4][H:13])[H:12])[H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:14])[H:15].[H:10][H:16],88.61044
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3][H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:4]([C:5]([O:6][H:16])([H:14])[H:15])[H:13],117.21045
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:5]([O:6][H:13])[H:11].[N:1]([C:2](=[O:3])[C:4]([H:9])([H:10])[H:12])([H:7])[H:8],82.19194
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:2](=[O:3])=[C:4]([C:5]([O:6][H:13])([H:11])[H:12])[H:10].[N:1]([H:7])([H:8])[H:9],76.53996
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1](=[C:2](/[O:3][H:7])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])\[H:8],44.22578
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2](=[O:3])[C:4](=[C:5]([H:11])[H:12])[H:10])([H:7])[H:8].[O:6]([H:9])[H:13],62.97726
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C@:2]1([H:9])[O:3][C@:4]1([C:5]([O:6][H:13])([H:11])[H:12])[H:10])([H:7])[H:8],100.10546
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C@@:2]1([O:3][H:13])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])[H:8],48.91051
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C@@:2]1([O:3][H:12])[C:4]([H:9])([H:10])[C@@:5]1([O:6][H:13])[H:11])([H:7])[H:8],84.94326
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:4]([C:5](=[O:6])[H:11])([H:9])([H:10])[H:12].[N:1]([C:2](=[O:3])[H:13])([H:7])[H:8],96.97766
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:7],81.78909
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C-:2]=[O+:3][C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8],103.2515
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2]([O:3][C:5]([O:6][H:13])([H:11])[H:12])=[C:4]([H:9])[H:10])([H:7])[H:8],83.55467
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:4](=[C:5]([H:11])[H:12])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:8].[O:6]([H:7])[H:13],67.33968
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:4](=[C:5]([O:6][H:13])[H:11])([H:9])[H:10].[N:1]([C:2](=[O:3])[H:12])([H:7])[H:8],90.76159
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1](\[O:2][C:3]([H:7])([H:9])[H:10])(=[C:6]([C:4](=[N:5]/[H:12])\[H:11])/[H:13])[H:8],128.52636
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[N+:5]2([H:12])[C-:4]([H:11])[C@:6]12[H:13],110.29736
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1](=[O:2])([H:7])[H:8].[C:3](=[C:4](/[C:6](=[N:5]\[H:12])[H:13])[H:11])([H:9])[H:10],81.89605999999998
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]([O:2][C:3]([C@@:4]1([H:11])[N:5]([H:12])[C:6]1)([H:9])[H:10])([H:7])([H:8])[H:13],79.7441
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]([O:2][H:12])([C@@:6]1([H:13])[C@@:4]2([H:11])[C:3]([H:9])([H:10])[N:5]21)([H:7])[H:8],80.62201999999998
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[N:5]=[C:6]1[H:13],64.70596
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C:6]1([N:5]([C:4][H:11])[H:12])[H:13],103.42175
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[O+:2]=[C-:3][C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13].[H:9][H:10],83.05530999999998
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C-:4]2[N+:5]([H:11])([H:12])[C@@:6]12[H:13],58.21188000000001
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C-:1](=[O+:2][C:3]([C@@:4]1([H:11])[N:5]([H:12])[C:6]1([H:8])[H:13])([H:9])[H:10])[H:7],82.15547
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]([O:2][C:3](=[C:4]([H:9])[H:11])[H:10])(/[C:6](=[N:5]\[H:12])[H:13])([H:7])[H:8],75.62212
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C:4][N:5]([H:12])[C:6]1([H:11])[H:13],72.11389
[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]([O+:2]=[C:3]([C@@:4]1([H:11])[N:5]([H:12])[C-:6]1[H:13])[H:9])([H:7])([H:8])[H:10],129.22161
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C-:4])[N+:6]#[C:5])([H:10])[H:11])([H:7])([H:8])[H:9],93.44032
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:3]1=[C:4]([C:5]#[N:6])[C:2]1([H:10])[H:11])([H:7])([H:8])[H:9],90.56635
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4])[C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],54.68121
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]#[C:4][N+:6]#[C-:5])([H:10])[H:11])([H:7])([H:8])[H:9],63.38856
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]=[C:4]=[C:5]=[N:6][H:10])[H:11])([H:7])([H:8])[H:9],88.51513
[C:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[C+:4]=[C:5]=[N-:6])[H:10])[H:11])([H:7])([H:8])[H:9],70.38322
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C-:5]=[O+:6]1)([H:7])([H:8])[H:9].[C:3](=[O:4])([H:11])[H:12],106.70047
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:5]([O:6][H:10])[O:4][C:3]1([H:11])[H:12])([H:7])([H:8])[H:9],89.13217
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C+:2]=[C:5]([O:4][C:3]([H:10])([H:11])[H:12])[O-:6])([H:7])([H:8])[H:9],78.27274
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:5]=[O:6])[H:10])([H:7])([H:8])[H:9].[C:3](=[O:4])([H:11])[H:12],55.81632
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:10])([H:11])[H:12])=[C:5]=[O:6])([H:7])([H:8])[H:9],77.92101
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[H:10])[H:11])([H:7])([H:8])[H:9],90.3663
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C@:2]([C:3]([O:4][H:7])([H:11])[H:12])([H:10])[C:5]1=[O:6],88.88618000000002
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[O:4]=[C:5]=[O:6],40.05401
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C-:5]#[O+:6].[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4]1)([H:7])([H:8])[H:9],84.59125999999998
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:5]([C:2]([C:3](=[O:4])[H:11])([H:10])[H:12])=[O:6])([H:7])([H:8])[H:9],99.84709
[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][H:10])([H:7])([H:8])[H:9]>>[C:1]([O+:2]=[C-:3][O:4][C:5]#[C:6][H:10])([H:7])([H:8])[H:9],98.4636
[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]#[C:5][C:6](=[O:4])[H:10])([H:7])([H:8])[H:9],85.8411
[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][H:10])([H:7])([H:8])[H:9]>>[C:1](=[O:2])([H:7])[H:9].[c:3]1(=[O:4])[c:5]([H:8])[c:6]1[H:10],74.74231999999998
[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][H:10])([H:7])([H:8])[H:9]>>[C:1](=[O:2])([H:7])[H:9].[C:3](#[O+:4])[C:5](=[C-:6][H:10])[H:8],72.45537
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[N:6]([C:5](=[O:4])[H:10])[H:11])([H:7])([H:8])[H:9],25.30847
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[H:8])([N:6]([C:5](=[O:4])[H:10])[H:11])([H:7])[H:9],106.98423
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:8])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])[H:9],72.21061
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[O+:4]=[C-:5][N:6]([H:10])[H:11])([H:7])([H:8])[H:9],73.33299
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O+:3]=[C-:2][O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9],107.68679
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[O:3])([H:7])[H:9].[O:4]=[C:5]([N:6]([H:8])[H:11])[H:10],36.59463
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]([C:3](=[C:2]([H:9])[H:10])[H:11])([H:7])([H:8])[H:15].[N:4]1=[C:6]([H:14])[C:5]1([H:12])[H:13],79.26899999999998
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N+:4]([C-:5]([H:12])[H:13])=[C:6]([H:14])[H:15])[H:11],44.82035
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N+:4]1([H:13])[C-:5]([H:12])[C:6]1([H:14])[H:15])[H:11],63.63237
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1=[N+:4]1[C:5]([H:12])([H:13])[C-:6]1[H:14].[H:11][H:15],90.55266
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:6]([H:14])([H:15])[N+:4]([C-:5]([H:12])[H:13])=[C:3]1[H:11],73.37342
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]([C:2]([C-:3]([N+:4]1=[C:6]([H:14])[C:5]1([H:12])[H:13])[H:11])([H:9])[H:10])([H:7])([H:8])[H:15],67.13843
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[H:11]>>[C:1]1([H:7])([H:8])[C:2]([H:10])=[C:3]1[N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15].[H:9][H:11],119.68668999999998
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[O:1]1[C:2]([H:6])([H:7])[C:3]1([H:8])[H:9].[O:4]([H:5])[H:10],73.08745
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[C:2]([C:3](=[O:4])[H:8])([H:6])([H:7])[H:9].[O:1]([H:5])[H:10],70.37049
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[C:3]([H:8])[H:9].[O:1]([C:2]([O:4][H:10])([H:6])[H:7])[H:5],118.92878
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[C:3](=[O:4])([H:8])[H:9].[O:1]([C:2]([H:5])([H:6])[H:7])[H:10],97.7523
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[H:5][H:8].[O:1]([C:2]([C:3](=[O:4])[H:9])([H:6])[H:7])[H:10],77.17673
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5][O:6][H:15])[H:14])[H:10])([H:7])([H:8])[H:9],72.40544
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N+:4]1([H:14])[C-:5]([H:15])[O:6]1)[H:10])([H:7])([H:8])[H:9],128.91477
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])=[N:4][H:14])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:10])[H:15],100.52678
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:14].[C:2](\[C:3]([H:11])([H:12])[H:13])(=[N:4]/[C:5](=[O:6])[H:15])[H:10],93.14753
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C-:2]([C:3]([H:11])([H:12])[H:13])=[N+:4]([C:5](=[O:6])[H:15])[H:14].[C:1]([H:7])([H:8])([H:9])[H:10],83.08106
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])(/[N:4]=[C:5](/[O:6][H:14])[H:15])[H:10])([H:7])([H:8])[H:9],43.96074
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:9])[C@:2]([C:3]([H:11])([H:12])[H:13])([H:10])[N:4]1[H:14].[C:5](=[O:6])([H:8])[H:15],111.26685
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([N:4]([C+:5]([O-:6])[H:15])[H:14])[H:10])([H:7])[H:9].[C:3]([H:8])([H:11])([H:12])[H:13],111.39446
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C-:2]([N:4]([C:5](=[O+:6][C:3]([H:11])([H:12])[H:13])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9],97.4421
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([O:6]/[C:5](=[N:4]/[H:14])[H:15])[H:10])([H:7])([H:8])[H:9],67.9369
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]1([H:7])[C:2]([H:8])([H:11])[O:3][C:4]([H:9])([H:10])[C:5]1=[O:6],65.0961
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[C:5](=[O:6])([H:7])[H:11].[N:1]#[C:2][H:8].[O:3]=[C:4]([H:9])[H:10],79.01615
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1](=[C:2](/[O:3][C:4]([C:5][O:6][H:11])([H:9])[H:10])[H:8])\[H:7],80.19151
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1](=[C:5](/[C:4]([O:3][C:2](=[O:6])[H:8])([H:9])[H:10])[H:11])\[H:7],47.82101
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:5]([C:4]([H:9])([H:10])[H:11])=[O:6])[H:7],54.32189
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]1([H:7])[C@@:2]2([H:8])[O:3][C:4]([H:9])([H:10])[C@:5]1([H:11])[O:6]2,64.00253000000001
[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C@@:5]1([H:11])[C:4]([H:9])([H:10])[O:6]1)[H:7],42.87067
