,Unnamed: 0,rxn_id,rxn_smiles,solvent,temp,G_act,G_r,rxn_smiles_random,rxn_smiles_rxnmapper,rxn_smiles_nomapping
189,189,206,[CH3:1][O:2][C:3]#[C:4][Cl:5].[CH3:6][C:7](=[O:8])[C:9]#[N+:10][C-:11]([C:12]([CH3:13])=[O:14])[C:15]([CH3:16])=[O:17]>>[CH3:1][O:2][C:3]1=[C:4]([Cl:5])[C:11]([C:12]([CH3:13])=[O:14])([C:15]([CH3:16])=[O:17])[N:10]=[C:9]1[C:7]([CH3:6])=[O:8],water,298.15,22.1735151056458,-61.8732030580531,[CH3:1][O:2][C:3]#[C:4][Cl:5].[CH3:6][C:7](=[O:8])[C:9]#[N+:10][C-:11]([C:12]([CH3:13])=[O:14])[C:15]([CH3:16])=[O:17]>>[C:1]([CH3:7])([C:12]1([C:13]([CH3:4])=[O:8])[C:3]([Cl:5])=[C:11]([O:17][CH3:6])[C:15]([C:16](=[O:2])[CH3:9])=[N:10]1)=[O:14],[C-:6]([C:7]([CH3:8])=[O:9])([C:10]([CH3:11])=[O:12])[N+:13]#[C:14][C:15]([CH3:16])=[O:17].[CH3:1][O:2][C:3]#[C:4][Cl:5]>>[CH3:1][O:2][C:3]1=[C:4]([Cl:5])[C:6]([C:7]([CH3:8])=[O:9])([C:10]([CH3:11])=[O:12])[N:13]=[C:14]1[C:15]([CH3:16])=[O:17],[CH3][O][C]#[C][Cl].[CH3][C](=[O])[C]#[N+][C-]([C]([CH3])=[O])[C]([CH3])=[O]>>[CH3][O][C]1=[C]([Cl])[C]([C]([CH3])=[O])([C]([CH3])=[O])[N]=[C]1[C]([CH3])=[O]
190,190,207,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH3:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[c-:16]([CH3:17])[o+:18]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[C:16]2([CH3:17])[C:14](=[O:15])[O:13][C:12]1([C:10]([CH3:9])=[O:11])[O:18]2,water,298.15,15.8452349058825,-41.9506334505072,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH3:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[c-:16]([CH3:17])[o+:18]1>>[CH3:1][NH:2][C:12](=[O:15])[C:16]1=[C:8]([O:18][CH3:6])[C:5]2([CH3:3])[C:9](=[O:11])[O:7][C:10]1([C:14](=[O:4])[CH3:17])[O:13]2,[c-:9]1([CH3:10])[o+:11][c:12]([C:13]([CH3:14])=[O:15])[o:16][c:17]1=[O:18].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[C:9]2([CH3:10])[O:11][C:12]1([C:13]([CH3:14])=[O:15])[O:16][C:17]2=[O:18],[CH3][NH][C](=[O])[C]#[C][O][CH3].[CH3][C](=[O])[c]1[o][c](=[O])[c-]([CH3])[o+]1>>[CH3][NH][C](=[O])[C]1=[C]([O][CH3])[C]2([CH3])[C](=[O])[O][C]1([C]([CH3])=[O])[O]2
191,191,208,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH3:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[c-:16]([CH3:17])[o+:18]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[C:12]2([C:10]([CH3:9])=[O:11])[O:13][C:14](=[O:15])[C:16]1([CH3:17])[O:18]2,water,298.15,15.1448810298851,-41.2202220457527,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH3:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[c-:16]([CH3:17])[o+:18]1>>[CH3:1][C:12]12[C:6]([C:3]([NH:2][CH3:16])=[O:11])=[C:14]([O:13][CH3:17])[C:8]([C:5](=[O:4])[CH3:9])([O:15]1)[O:18][C:10]2=[O:7],[c:9]1([C:10]([CH3:11])=[O:12])[o:13][c:14](=[O:15])[c-:16]([CH3:17])[o+:18]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[C:9]2([C:10]([CH3:11])=[O:12])[O:13][C:14](=[O:15])[C:16]1([CH3:17])[O:18]2,[CH3][NH][C](=[O])[C]#[C][O][CH3].[CH3][C](=[O])[c]1[o][c](=[O])[c-]([CH3])[o+]1>>[CH3][NH][C](=[O])[C]1=[C]([O][CH3])[C]2([C]([CH3])=[O])[O][C](=[O])[C]1([CH3])[O]2
192,192,209,[CH3:1][O:2][C:3]#[C:4][C:5](=[O:6])[O:7][CH3:8].[N:9]#[C:10][C:11]#[N+:12][CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][O:2][C:3]1=[C:4]([C:5](=[O:6])[O:7][CH3:8])[CH:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[N:12]=[C:11]1[C:10]#[N:9],water,298.15,11.3158436081561,-70.2840039605091,[CH3:1][O:2][C:3]#[C:4][C:5](=[O:6])[O:7][CH3:8].[N:9]#[C:10][C:11]#[N+:12][CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[cH:1]1[cH:3][cH:5][c:17]([CH:14]2[C:10]([C:15](=[O:2])[O:6][CH3:13])=[C:8]([O:7][CH3:19])[C:18]([C:4]#[N:9])=[N:12]2)[cH:11][cH:16]1,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[C:9]([C:10]#[N:11])#[N+:12][CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[C:9]([C:10]#[N:11])=[N:12][CH:13]1[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,[CH3][O][C]#[C][C](=[O])[O][CH3].[N]#[C][C]#[N+][CH-][c]1[cH][cH][cH][cH][cH]1>>[CH3][O][C]1=[C]([C](=[O])[O][CH3])[CH]([c]2[cH][cH][cH][cH][cH]2)[N]=[C]1[C]#[N]
193,193,210,[CH3:1][O:2][C:3]#[C:4][C:5](=[O:6])[O:7][CH3:8].[N:9]#[C:10][C:11]#[N+:12][CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][O:2][C:3]1=[C:4]([C:5](=[O:6])[O:7][CH3:8])[C:11]([C:10]#[N:9])=[N:12][CH:13]1[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,water,298.15,18.2154457283326,-76.7972179436793,[CH3:1][O:2][C:3]#[C:4][C:5](=[O:6])[O:7][CH3:8].[N:9]#[C:10][C:11]#[N+:12][CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[cH:1]1[cH:4][cH:13][cH:19][cH:17][c:16]1[CH:11]1[C:5]([O:7][CH3:14])=[C:10]([C:18]([O:2][CH3:3])=[O:6])[C:8]([C:15]#[N:12])=[N:9]1,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH-:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[N+:16]#[C:17][C:18]#[N:19]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[CH:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[N:16]=[C:17]1[C:18]#[N:19],[CH3][O][C]#[C][C](=[O])[O][CH3].[N]#[C][C]#[N+][CH-][c]1[cH][cH][cH][cH][cH]1>>[CH3][O][C]1=[C]([C](=[O])[O][CH3])[C]([C]#[N])=[N][CH]1[c]1[cH][cH][cH][cH][cH]1
194,194,211,[CH3:1][O:2][C:3]#[C:4][O:5][CH3:6].[CH3:7][O:8][C:9](=[O:10])[C-:11]([C:12]#[N:13])[O+:14]=[CH:15][C:16]([CH3:17])=[O:18]>>[CH3:1][O:2][C:3]1=[C:4]([O:5][CH3:6])[C:11]([C:9]([O:8][CH3:7])=[O:10])([C:12]#[N:13])[O:14][CH:15]1[C:16]([CH3:17])=[O:18],water,298.15,5.38439860187307,-74.5970255820125,[CH3:1][O:2][C:3]#[C:4][O:5][CH3:6].[CH3:7][O:8][C:9](=[O:10])[C-:11]([C:12]#[N:13])[O+:14]=[CH:15][C:16]([CH3:17])=[O:18]>>[C:1]([C:7]1([C:11]([O:5][CH3:6])=[O:18])[O:14][CH:12]([C:4](=[O:8])[CH3:9])[C:3]([O:10][CH3:17])=[C:15]1[O:2][CH3:16])#[N:13],[CH3:1][O:2][C:3]#[C:13][O:14][CH3:15].[O:4]=[C:16]([C-:5]([C:6]#[N:7])[O+:8]=[CH:9][C:10]([CH3:11])=[O:12])[O:17][CH3:18]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][CH:9]([C:10]([CH3:11])=[O:12])[C:13]([O:14][CH3:15])=[C:16]1[O:17][CH3:18],[CH3][O][C]#[C][O][CH3].[CH3][O][C](=[O])[C-]([C]#[N])[O+]=[CH][C]([CH3])=[O]>>[CH3][O][C]1=[C]([O][CH3])[C]([C]([O][CH3])=[O])([C]#[N])[O][CH]1[C]([CH3])=[O]
195,195,212,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[C:12]([CH3:11])([CH3:13])[O:14][C:15]3([CH3:16])[C:17]#[N:18],water,298.15,8.13273712224677,-68.752048659404,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[C:1]([C:15]1([CH3:3])[CH:13]2[CH:6]3[C:8]([CH3:12])=[C:5]([O:2][CH3:17])[CH:7]([O:10]3)[CH:16]2[C:9]([CH3:4])([CH3:11])[O:14]1)#[N:18],[C-:11]([CH3:12])([C:13]#[N:14])[O+:15]=[C:16]([CH3:17])[CH3:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[O:7][CH:8]1[CH:9]=[CH:10]2>>[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[O:7][CH:8]1[CH:9]1[CH:10]2[C:11]([CH3:12])([C:13]#[N:14])[O:15][C:16]1([CH3:17])[CH3:18],[CH3][C]([CH3])=[O+][C-]([CH3])[C]#[N].[CH3][O][C]1=[C]([CH3])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]1=[C]([CH3])[CH]2[CH]3[CH]([CH]1[O]2)[C]([CH3])([CH3])[O][C]3([CH3])[C]#[N]
196,196,213,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]12[C:4]([CH3:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[C:12]([CH3:11])([CH3:13])[O:14][C:15]2([CH3:16])[C:17]#[N:18],water,298.15,7.17810399089269,-57.9109332216156,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH:1]1=[CH:9][CH:5]2[O:2][CH:16]1[C:13]1([CH3:15])[C:4]2([O:10][CH3:3])[C:8]([CH3:11])([C:17]#[N:18])[O:14][C:6]1([CH3:7])[CH3:12],[C:11]([CH3:12])([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:9]([CH3:10])[CH:7]2[CH:6]=[CH:5][CH:4]1[O:8]2>>[CH3:1][O:2][C:3]12[CH:4]3[CH:5]=[CH:6][CH:7]([O:8]3)[C:9]1([CH3:10])[C:11]([CH3:12])([CH3:13])[O:14][C:15]2([CH3:16])[C:17]#[N:18],[CH3][C]([CH3])=[O+][C-]([CH3])[C]#[N].[CH3][O][C]1=[C]([CH3])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]12[C]([CH3])([CH]3[CH]=[CH][CH]1[O]3)[C]([CH3])([CH3])[O][C]2([CH3])[C]#[N]
197,197,214,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]12[C:4]([CH3:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[C:15]([CH3:16])([C:17]#[N:18])[O:14][C:12]2([CH3:11])[CH3:13],water,298.15,9.43612240520746,-58.7444999669207,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH:1]12[CH:8]=[CH:16][CH:9]([O:10]1)[C:11]1([CH3:3])[C:7]([CH3:5])([C:6]#[N:18])[O:14][C:12]([CH3:4])([CH3:13])[C:15]21[O:2][CH3:17],[C-:11]([CH3:12])([C:13]#[N:14])[O+:15]=[C:16]([CH3:17])[CH3:18].[CH3:1][O:2][C:3]1=[C:9]([CH3:10])[CH:7]2[CH:6]=[CH:5][CH:4]1[O:8]2>>[CH3:1][O:2][C:3]12[CH:4]3[CH:5]=[CH:6][CH:7]([O:8]3)[C:9]1([CH3:10])[C:11]([CH3:12])([C:13]#[N:14])[O:15][C:16]2([CH3:17])[CH3:18],[CH3][C]([CH3])=[O+][C-]([CH3])[C]#[N].[CH3][O][C]1=[C]([CH3])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]12[C]([CH3])([CH]3[CH]=[CH][CH]1[O]3)[C]([CH3])([C]#[N])[O][C]2([CH3])[CH3]
198,198,215,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[C:15]([CH3:16])([C:17]#[N:18])[O:14][C:12]3([CH3:11])[CH3:13],water,298.15,8.6880803537701,-67.8477332783876,[CH3:11][C:12]([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH:1]12[C:5]([O:2][CH3:8])=[C:4]([CH3:17])[CH:12]([O:14]1)[CH:15]1[C:3]([CH3:6])([CH3:16])[O:10][C:11]([C:7]#[N:18])([CH3:13])[CH:9]21,[C:11]([CH3:12])([CH3:13])=[O+:14][C-:15]([CH3:16])[C:17]#[N:18].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[O:7][CH:8]1[CH:9]=[CH:10]2>>[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[O:7][CH:8]1[CH:9]1[CH:10]2[C:11]([CH3:12])([CH3:13])[O:14][C:15]1([CH3:16])[C:17]#[N:18],[CH3][C]([CH3])=[O+][C-]([CH3])[C]#[N].[CH3][O][C]1=[C]([CH3])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][O][C]1=[C]([CH3])[CH]2[CH]3[CH]([CH]1[O]2)[C]([CH3])([C]#[N])[O][C]3([CH3])[CH3]
199,199,216,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][N+:7]([N-:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)=[C:15]([C:16]#[N:17])[C:18]#[N:19]>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[N:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[N:7]([CH3:6])[C:15]1([C:16]#[N:17])[C:18]#[N:19],water,298.15,21.5722723788997,-45.8126550114505,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][N+:7]([N-:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)=[C:15]([C:16]#[N:17])[C:18]#[N:19]>>[C:1](#[N:7])[C:13]1([C:15]#[N:19])[C:4]([O:2][CH3:6])=[C:16]([F:5])[N:17]([c:18]2[cH:11][cH:3][cH:9][cH:10][cH:12]2)[N:8]1[CH3:14],[CH3:1][O:2][C:3]#[C:4][F:5].[N-:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[N+:13]([CH3:14])=[C:15]([C:16]#[N:17])[C:18]#[N:19]>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[N:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[N:13]([CH3:14])[C:15]1([C:16]#[N:17])[C:18]#[N:19],[CH3][O][C]#[C][F].[CH3][N+]([N-][c]1[cH][cH][cH][cH][cH]1)=[C]([C]#[N])[C]#[N]>>[CH3][O][C]1=[C]([F])[N]([c]2[cH][cH][cH][cH][cH]2)[N]([CH3])[C]1([C]#[N])[C]#[N]
200,200,217,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][N+:7]([N-:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)=[C:15]([C:16]#[N:17])[C:18]#[N:19]>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[C:15]([C:16]#[N:17])([C:18]#[N:19])[N:7]([CH3:6])[N:8]1[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1,water,298.15,23.2081704149116,-47.096836146695,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][N+:7]([N-:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)=[C:15]([C:16]#[N:17])[C:18]#[N:19]>>[C:1]1([O:2][CH3:4])=[C:3]([F:5])[C:11]([C:6]#[N:8])([C:12]#[N:17])[N:19]([CH3:16])[N:7]1[c:15]1[cH:9][cH:10][cH:13][cH:14][cH:18]1,[CH3:1][O:2][C:3]#[C:4][F:5].[C:6]([C:7]#[N:8])([C:9]#[N:10])=[N+:11]([CH3:12])[N-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[C:6]([C:7]#[N:8])([C:9]#[N:10])[N:11]([CH3:12])[N:13]1[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,[CH3][O][C]#[C][F].[CH3][N+]([N-][c]1[cH][cH][cH][cH][cH]1)=[C]([C]#[N])[C]#[N]>>[CH3][O][C]1=[C]([F])[C]([C]#[N])([C]#[N])[N]([CH3])[N]1[c]1[cH][cH][cH][cH][cH]1
201,201,218,[CH2:1]=[CH:2][C:3]([CH3:4])=[O:5].[N:6]#[C:7][c:8]1[o:9][c:10](=[O:11])[c-:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[o+:19]1>>[CH2:1]1[CH:2]([C:3]([CH3:4])=[O:5])[C:12]2([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[C:10](=[O:11])[O:9][C:8]1([C:7]#[N:6])[O:19]2,water,298.15,7.78411432418645,-28.4083371733475,[CH2:1]=[CH:2][C:3]([CH3:4])=[O:5].[N:6]#[C:7][c:8]1[o:9][c:10](=[O:11])[c-:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[o+:19]1>>[C:1]12([C:13]#[N:6])[O:9][C:10](=[O:5])[C:4]([c:18]3[cH:8][cH:7][cH:15][cH:3][cH:14]3)([CH:12]([C:16]([CH3:2])=[O:11])[CH2:17]1)[O:19]2,[CH3:1][C:2](=[O:3])[CH:4]=[CH2:5].[c:6]1([C:7]#[N:8])[o:9][c:10](=[O:11])[c-:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[o+:19]1>>[CH3:1][C:2](=[O:3])[CH:4]1[CH2:5][C:6]2([C:7]#[N:8])[O:9][C:10](=[O:11])[C:12]1([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[O:19]2,[CH2]=[CH][C]([CH3])=[O].[N]#[C][c]1[o][c](=[O])[c-](-[c]2[cH][cH][cH][cH][cH]2)[o+]1>>[CH2]1[CH]([C]([CH3])=[O])[C]2([c]3[cH][cH][cH][cH][cH]3)[C](=[O])[O][C]1([C]#[N])[O]2
202,202,219,[CH2:1]=[CH:2][C:3]([CH3:4])=[O:5].[N:6]#[C:7][c:8]1[o:9][c:10](=[O:11])[c-:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[o+:19]1>>[CH2:1]1[CH:2]([C:3]([CH3:4])=[O:5])[C:8]2([C:7]#[N:6])[O:9][C:10](=[O:11])[C:12]1([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[O:19]2,water,298.15,10.6885024436239,-28.2257592530371,[CH2:1]=[CH:2][C:3]([CH3:4])=[O:5].[N:6]#[C:7][c:8]1[o:9][c:10](=[O:11])[c-:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[o+:19]1>>[C:1](=[O:5])([CH:14]1[C:3]2([C:18]#[N:6])[O:9][C:16](=[O:11])[C:2]([c:15]3[cH:8][cH:4][cH:12][cH:7][cH:10]3)([CH2:13]1)[O:19]2)[CH3:17],[CH3:1][C:2](=[O:3])[CH:4]=[CH2:5].[c-:6]1(-[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19]>>[CH3:1][C:2](=[O:3])[CH:4]1[CH2:5][C:6]2([c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)[O:13][C:14]1([C:15]#[N:16])[O:17][C:18]2=[O:19],[CH2]=[CH][C]([CH3])=[O].[N]#[C][c]1[o][c](=[O])[c-](-[c]2[cH][cH][cH][cH][cH]2)[o+]1>>[CH2]1[CH]([C]([CH3])=[O])[C]2([C]#[N])[O][C](=[O])[C]1([c]1[cH][cH][cH][cH][cH]1)[O]2
203,203,220,[CH3:8][O:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[n-:16][n+:17]1[CH3:18].[CH:1]1=[CH:2][CH:3]2[CH2:4][CH2:5][CH:6]1[CH2:7]2>>[CH:1]12[CH:2]([CH:3]3[CH2:4][CH2:5][CH:6]1[CH2:7]3)[N:16]1[C:14](=[O:15])[O:13][C:12]2([C:10]([O:9][CH3:8])=[O:11])[N:17]1[CH3:18],water,298.15,29.513116452162,2.38826234019454,[CH3:8][O:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[n-:16][n+:17]1[CH3:18].[CH:1]1=[CH:2][CH:3]2[CH2:4][CH2:5][CH:6]1[CH2:7]2>>[CH2:1]1[CH:2]2[CH2:3][CH:4]([CH:12]3[CH:6]2[N:16]2[C:10](=[O:13])[O:11][C:14]3([C:5](=[O:9])[O:15][CH3:7])[N:17]2[CH3:8])[CH2:18]1,[CH:10]1=[CH:16][CH:14]2[CH2:13][CH2:12][CH:11]1[CH2:15]2.[CH3:1][O:2][C:3](=[O:4])[c:5]1[o:6][c:7](=[O:8])[n-:9][n+:17]1[CH3:18]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[O:6][C:7](=[O:8])[N:9]([CH:10]3[CH:11]4[CH2:12][CH2:13][CH:14]([CH2:15]4)[CH:16]13)[N:17]2[CH3:18],[CH3][O][C](=[O])[c]1[o][c](=[O])[n-][n+]1[CH3].[CH]1=[CH][CH]2[CH2][CH2][CH]1[CH2]2>>[CH]12[CH]([CH]3[CH2][CH2][CH]1[CH2]3)[N]1[C](=[O])[O][C]2([C]([O][CH3])=[O])[N]1[CH3]
204,204,221,[CH3:11][NH:12][C:13](=[O:14])[C:15]([CH3:16])=[NH+:17][NH-:18].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[NH:18][NH:17][C:15]2([C:13]([NH:12][CH3:11])=[O:14])[CH3:16],water,298.15,25.3282576423064,-4.64279199845988,[CH3:11][NH:12][C:13](=[O:14])[C:15]([CH3:16])=[NH+:17][NH-:18].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH:1]12[CH2:8][CH2:16][CH:6]([C:4]3([C:3]#[N:18])[C:9]1([CH3:11])[C:10]([C:2]([NH:5][CH3:7])=[O:14])([CH3:15])[NH:17][NH:12]3)[CH2:13]2,[C:9]1([C:10]#[N:11])=[C:17]([CH3:18])[CH:15]2[CH2:14][CH2:13][CH:12]1[CH2:16]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:7][NH-:8]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][NH:8][C:9]2([C:10]#[N:11])[CH:12]3[CH2:13][CH2:14][CH:15]([CH2:16]3)[C:17]12[CH3:18],[CH3][NH][C](=[O])[C]([CH3])=[NH+][NH-].[CH3][C]1=[C]([C]#[N])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][C]12[C]([C]#[N])([CH]3[CH2][CH2][CH]1[CH2]3)[NH][NH][C]2([C]([NH][CH3])=[O])[CH3]
205,205,222,[CH3:11][NH:12][C:13](=[O:14])[C:15]([CH3:16])=[NH+:17][NH-:18].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:15]([C:13]([NH:12][CH3:11])=[O:14])([CH3:16])[NH:17][NH:18]2,water,298.15,23.4203295552963,-13.1605322697752,[CH3:11][NH:12][C:13](=[O:14])[C:15]([CH3:16])=[NH+:17][NH-:18].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[C:1]1([C:10](=[O:14])[NH:18][CH3:6])([CH3:13])[C:3]2([C:2]#[N:5])[C:4]([CH3:9])([CH:16]3[CH2:8][CH:7]2[CH2:15][CH2:11]3)[NH:17][NH:12]1,[C:9]1([CH3:10])=[C:16]([C:17]#[N:18])[CH:14]2[CH2:13][CH2:12][CH:11]1[CH2:15]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:7][NH-:8]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][NH:8][C:9]2([CH3:10])[CH:11]3[CH2:12][CH2:13][CH:14]([CH2:15]3)[C:16]12[C:17]#[N:18],[CH3][NH][C](=[O])[C]([CH3])=[NH+][NH-].[CH3][C]1=[C]([C]#[N])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][C]12[C]([C]#[N])([CH]3[CH2][CH2][CH]1[CH2]3)[C]([C]([NH][CH3])=[O])([CH3])[NH][NH]2
